tahun,bulan,provinsi,kelompok,volume
2022,April,Jawa Tengah,Rimba Campuran,2132.0
2022,April,Jawa Timur,Rimba Campuran,8872.0
2022,April,Kalimantan Barat,Rimba Campuran,19476.0
2022,April,Kalimantan Selatan,Rimba Campuran,0.0
2022,April,Kalimantan Tengah,Rimba Campuran,113284.0
2022,April,Kalimantan Timur,Rimba Campuran,230082.0
2022,April,Kalimantan Utara,Rimba Campuran,8828.0
2022,April,Kepulauan Riau,Rimba Campuran,1492.0
2022,April,Maluku,Rimba Campuran,798.0
2022,April,Maluku Utara,Rimba Campuran,6404.0
2022,April,Nangroe Aceh Darussalam,Rimba Campuran,231.0
2022,April,Nusa Tenggara Barat,Rimba Campuran,0.0
2022,April,Papua,Rimba Campuran,14822.0
2022,April,Papua Barat,Rimba Campuran,17032.0
2022,April,Riau,Rimba Campuran,566678.0
2022,April,Sulawesi Barat,Rimba Campuran,25.0
2022,April,Sulawesi Selatan,Rimba Campuran,2494.0
2022,April,Sulawesi Tengah,Rimba Campuran,11380.0
2022,April,Sulawesi Tenggara,Rimba Campuran,3448.0
2022,April,Sulawesi Utara,Rimba Campuran,5.0
2022,April,Sumatera Barat,Rimba Campuran,1666.0
2022,April,Sumatera Selatan,Rimba Campuran,242959.0
2022,April,Sumatera Utara,Rimba Campuran,139978.0
2022,Mei,Banten,Rimba Campuran,5.0
2022,Mei,Bengkulu,Rimba Campuran,0.0
2022,Mei,D.I. Yogyakarta,Rimba Campuran,0.0
2022,Mei,Gorontalo,Rimba Campuran,819.0
2022,Mei,Jambi,Rimba Campuran,223444.0
2022,Mei,Jawa Barat,Rimba Campuran,58.0
2022,Mei,Jawa Tengah,Rimba Campuran,2101.0
2022,Mei,Jawa Timur,Rimba Campuran,5583.0
2022,Mei,Kalimantan Barat,Rimba Campuran,14692.0
2022,Mei,Kalimantan Selatan,Rimba Campuran,0.0
2022,Mei,Kalimantan Tengah,Rimba Campuran,93247.0
2022,Mei,Kalimantan Timur,Rimba Campuran,95551.0
2022,Mei,Kalimantan Utara,Rimba Campuran,6688.0
2022,Mei,Kepulauan Riau,Rimba Campuran,0.0
2022,Mei,Maluku,Rimba Campuran,664.0
2022,Mei,Maluku Utara,Rimba Campuran,2008.0
2022,Mei,Nangroe Aceh Darussalam,Rimba Campuran,275.0
2022,Mei,Nusa Tenggara Barat,Rimba Campuran,1840.0
2022,Mei,Papua,Rimba Campuran,15981.0
2022,Mei,Papua Barat,Rimba Campuran,13520.0
2022,Mei,Riau,Rimba Campuran,417787.0
2022,Mei,Sulawesi Barat,Rimba Campuran,110.0
2022,Mei,Sulawesi Selatan,Rimba Campuran,1612.0
2022,Mei,Sulawesi Tengah,Rimba Campuran,2902.0
2022,Mei,Sulawesi Tenggara,Rimba Campuran,2740.0
2022,Mei,Sulawesi Utara,Rimba Campuran,34.0
2022,Mei,Sumatera Barat,Rimba Campuran,600.0
2022,Mei,Sumatera Selatan,Rimba Campuran,163574.0
2022,Mei,Sumatera Utara,Rimba Campuran,132311.0
2022,Juni,Banten,Rimba Campuran,2.0
2022,Juni,Bengkulu,Rimba Campuran,0.0
2022,Juni,D.I. Yogyakarta,Rimba Campuran,1.0
2022,Juni,Gorontalo,Rimba Campuran,589.0
2022,Juni,Jambi,Rimba Campuran,337831.0
2022,Juni,Jawa Barat,Rimba Campuran,37.0
2022,Juni,Jawa Tengah,Rimba Campuran,4449.0
2022,Juni,Jawa Timur,Rimba Campuran,6931.0
2022,Juni,Kalimantan Barat,Rimba Campuran,23487.0
2022,Juni,Kalimantan Selatan,Rimba Campuran,428.0
2022,Juni,Kalimantan Tengah,Rimba Campuran,139581.0
2022,Juni,Kalimantan Timur,Rimba Campuran,168952.0
2022,Juni,Kalimantan Utara,Rimba Campuran,9210.0
2022,Juni,Kepulauan Riau,Rimba Campuran,0.0
2022,Juni,Maluku,Rimba Campuran,1870.0
2022,Juni,Maluku Utara,Rimba Campuran,15163.0
2022,Juni,Nangroe Aceh Darussalam,Rimba Campuran,88.0
2022,Juni,Nusa Tenggara Barat,Rimba Campuran,1755.0
2022,Juni,Papua,Rimba Campuran,12094.0
2022,Juni,Papua Barat,Rimba Campuran,18851.0
2022,Juni,Riau,Rimba Campuran,541368.0
2022,Juni,Sulawesi Barat,Rimba Campuran,77.0
2022,Juni,Sulawesi Selatan,Rimba Campuran,2292.0
2022,Juni,Sulawesi Tengah,Rimba Campuran,4146.0
2022,Juni,Sulawesi Tenggara,Rimba Campuran,6767.0
2022,Juni,Sulawesi Utara,Rimba Campuran,88.0
2022,Juni,Sumatera Barat,Rimba Campuran,1377.0
2022,Juni,Sumatera Selatan,Rimba Campuran,238642.0
2022,Juni,Sumatera Utara,Rimba Campuran,171230.0
2022,Juli,Banten,Rimba Campuran,0.0
2022,Juli,Bengkulu,Rimba Campuran,53.0
2022,Juli,D.I. Yogyakarta,Rimba Campuran,0.0
2022,Juli,Gorontalo,Rimba Campuran,817.0
2022,Juli,Jambi,Rimba Campuran,368709.0
2022,Juli,Jawa Barat,Rimba Campuran,253.0
2022,Juli,Jawa Tengah,Rimba Campuran,758.0
2022,Juli,Jawa Timur,Rimba Campuran,9030.0
2022,Juli,Kalimantan Barat,Rimba Campuran,28307.0
2022,Juli,Kalimantan Selatan,Rimba Campuran,52.0
2022,Juli,Kalimantan Tengah,Rimba Campuran,121183.0
2022,Juli,Kalimantan Timur,Rimba Campuran,177638.0
2022,Juli,Kalimantan Utara,Rimba Campuran,10683.0
2022,Juli,Kepulauan Riau,Rimba Campuran,143.0
2022,Juli,Maluku,Rimba Campuran,1482.0
2022,Juli,Maluku Utara,Rimba Campuran,1916.0
2022,Juli,Nangroe Aceh Darussalam,Rimba Campuran,56.0
2022,Juli,Nusa Tenggara Barat,Rimba Campuran,652.0
2022,Juli,Papua,Rimba Campuran,10827.0
2022,Juli,Papua Barat,Rimba Campuran,12423.0
2022,Juli,Riau,Rimba Campuran,540070.0
2022,Juli,Sulawesi Barat,Rimba Campuran,200.0
2022,Juli,Sulawesi Selatan,Rimba Campuran,1647.0
2022,Juli,Sulawesi Tengah,Rimba Campuran,5598.0
2022,Juli,Sulawesi Tenggara,Rimba Campuran,3423.0
2022,Juli,Sulawesi Utara,Rimba Campuran,20.0
2022,Juli,Sumatera Barat,Rimba Campuran,1621.0
2022,Juli,Sumatera Selatan,Rimba Campuran,260063.0
2022,Juli,Sumatera Utara,Rimba Campuran,160265.0
2022,Agustus,Banten,Rimba Campuran,0.0
2022,Agustus,Bengkulu,Rimba Campuran,0.0
2022,Agustus,D.I. Yogyakarta,Rimba Campuran,0.0
2022,Agustus,Gorontalo,Rimba Campuran,1157.0
2022,Agustus,Jambi,Rimba Campuran,289570.0
2022,Agustus,Jawa Barat,Rimba Campuran,323.0
2022,Agustus,Jawa Tengah,Rimba Campuran,253.0
2022,Agustus,Jawa Timur,Rimba Campuran,9716.0
2022,Agustus,Kalimantan Barat,Rimba Campuran,33295.0
2022,Agustus,Kalimantan Selatan,Rimba Campuran,658.0
2022,Agustus,Kalimantan Tengah,Rimba Campuran,128235.0
2022,Agustus,Kalimantan Timur,Rimba Campuran,212827.0
2022,Agustus,Kalimantan Utara,Rimba Campuran,23425.0
2022,Agustus,Kepulauan Riau,Rimba Campuran,0.0
2022,Agustus,Maluku,Rimba Campuran,2698.0
2022,Agustus,Maluku Utara,Rimba Campuran,1882.0
2022,Agustus,Nangroe Aceh Darussalam,Rimba Campuran,372.0
2022,Agustus,Nusa Tenggara Barat,Rimba Campuran,664.0
2022,Agustus,Papua,Rimba Campuran,12147.0
2022,Agustus,Papua Barat,Rimba Campuran,12166.0
2022,Agustus,Riau,Rimba Campuran,534603.0
2022,Agustus,Sulawesi Barat,Rimba Campuran,36.0
2022,Agustus,Sulawesi Selatan,Rimba Campuran,3745.0
2022,Agustus,Sulawesi Tengah,Rimba Campuran,6315.0
2022,Agustus,Sulawesi Tenggara,Rimba Campuran,2328.0
2022,Agustus,Sulawesi Utara,Rimba Campuran,27.0
2022,Agustus,Sumatera Barat,Rimba Campuran,991.0
2022,Agustus,Sumatera Selatan,Rimba Campuran,332726.0
2022,Agustus,Sumatera Utara,Rimba Campuran,168399.0
2022,September,Banten,Rimba Campuran,0.0
2022,September,Bengkulu,Rimba Campuran,186.0
2022,September,D.I. Yogyakarta,Rimba Campuran,0.0
2022,September,Gorontalo,Rimba Campuran,2066.0
2022,September,Jambi,Rimba Campuran,372925.0
2022,September,Jawa Barat,Rimba Campuran,243.0
2022,September,Jawa Tengah,Rimba Campuran,134.0
2022,September,Jawa Timur,Rimba Campuran,7737.0
2022,September,Kalimantan Barat,Rimba Campuran,27611.0
2022,September,Kalimantan Selatan,Rimba Campuran,354.0
2022,September,Kalimantan Tengah,Rimba Campuran,90298.0
2022,September,Kalimantan Timur,Rimba Campuran,175645.0
2022,September,Kalimantan Utara,Rimba Campuran,32101.0
2022,September,Kepulauan Riau,Rimba Campuran,0.0
2022,September,Maluku,Rimba Campuran,1906.0
2022,September,Maluku Utara,Rimba Campuran,2353.0
2022,September,Nangroe Aceh Darussalam,Rimba Campuran,35.0
2022,September,Nusa Tenggara Barat,Rimba Campuran,3028.0
2022,September,Papua,Rimba Campuran,12328.0
2022,September,Papua Barat,Rimba Campuran,13701.0
2022,September,Riau,Rimba Campuran,573284.0
2022,September,Sulawesi Barat,Rimba Campuran,0.0
2022,September,Sulawesi Selatan,Rimba Campuran,1029.0
2022,September,Sulawesi Tengah,Rimba Campuran,7590.0
2022,September,Sulawesi Tenggara,Rimba Campuran,4888.0
2022,September,Sulawesi Utara,Rimba Campuran,24.0
2022,September,Sumatera Barat,Rimba Campuran,872.0
2022,September,Sumatera Selatan,Rimba Campuran,289461.0
2022,September,Sumatera Utara,Rimba Campuran,181849.0
2022,Oktober,Banten,Rimba Campuran,0.0
2022,Oktober,Bengkulu,Rimba Campuran,0.0
2022,Oktober,D.I. Yogyakarta,Rimba Campuran,6.0
2022,Oktober,Gorontalo,Rimba Campuran,1484.0
2022,Oktober,Jambi,Rimba Campuran,302412.0
2022,Oktober,Jawa Barat,Rimba Campuran,237.0
2022,Oktober,Jawa Tengah,Rimba Campuran,115.0
2022,Oktober,Jawa Timur,Rimba Campuran,7109.0
2022,Oktober,Kalimantan Barat,Rimba Campuran,33043.0
2022,Oktober,Kalimantan Selatan,Rimba Campuran,900.0
2022,Oktober,Kalimantan Tengah,Rimba Campuran,98096.0
2022,Oktober,Kalimantan Timur,Rimba Campuran,186100.0
2022,Oktober,Kalimantan Utara,Rimba Campuran,32121.0
2022,Oktober,Kepulauan Riau,Rimba Campuran,0.0
2022,Oktober,Maluku,Rimba Campuran,2015.0
2022,Oktober,Maluku Utara,Rimba Campuran,7861.0
2022,Oktober,Nangroe Aceh Darussalam,Rimba Campuran,0.0
2022,Oktober,Nusa Tenggara Barat,Rimba Campuran,2850.0
2022,Oktober,Papua,Rimba Campuran,11880.0
2022,Oktober,Papua Barat,Rimba Campuran,2213.0
2022,Oktober,Riau,Rimba Campuran,504622.0
2022,Oktober,Sulawesi Barat,Rimba Campuran,0.0
2022,Oktober,Sulawesi Selatan,Rimba Campuran,2123.0
2022,Oktober,Sulawesi Tengah,Rimba Campuran,5266.0
2022,Oktober,Sulawesi Tenggara,Rimba Campuran,6224.0
2022,Oktober,Sulawesi Utara,Rimba Campuran,20.0
2022,Oktober,Sumatera Barat,Rimba Campuran,2094.0
2022,Oktober,Sumatera Selatan,Rimba Campuran,261883.0
2022,Oktober,Sumatera Utara,Rimba Campuran,168629.0
2022,November,Banten,Rimba Campuran,108.0
2022,November,Bengkulu,Rimba Campuran,16.0
2022,November,D.I. Yogyakarta,Rimba Campuran,0.0
2022,November,Gorontalo,Rimba Campuran,934.0
2022,November,Jambi,Rimba Campuran,313965.0
2022,November,Jawa Barat,Rimba Campuran,135.0
2022,November,Jawa Tengah,Rimba Campuran,120.0
2022,November,Jawa Timur,Rimba Campuran,4772.0
2022,November,Kalimantan Barat,Rimba Campuran,27054.0
2022,November,Kalimantan Selatan,Rimba Campuran,1487.0
2022,November,Kalimantan Tengah,Rimba Campuran,104567.0
2022,November,Kalimantan Timur,Rimba Campuran,178813.0
2022,November,Kalimantan Utara,Rimba Campuran,58299.0
2022,November,Kepulauan Riau,Rimba Campuran,0.0
2022,November,Maluku,Rimba Campuran,1878.0
2022,November,Maluku Utara,Rimba Campuran,2907.0
2022,November,Nangroe Aceh Darussalam,Rimba Campuran,36.0
2022,November,Nusa Tenggara Barat,Rimba Campuran,2467.0
2022,November,Papua,Rimba Campuran,9965.0
2022,November,Papua Barat,Rimba Campuran,2659.0
2022,November,Riau,Rimba Campuran,552794.0
2022,November,Sulawesi Barat,Rimba Campuran,0.0
2022,November,Sulawesi Selatan,Rimba Campuran,3725.0
2022,November,Sulawesi Tengah,Rimba Campuran,7277.0
2022,November,Sulawesi Tenggara,Rimba Campuran,5314.0
2022,November,Sulawesi Utara,Rimba Campuran,54.0
2022,November,Sumatera Barat,Rimba Campuran,753.0
2022,November,Sumatera Selatan,Rimba Campuran,283183.0
2022,November,Sumatera Utara,Rimba Campuran,167025.0
2022,Desember,Banten,Rimba Campuran,24.0
2022,Desember,Bengkulu,Rimba Campuran,337.0
2022,Desember,D.I. Yogyakarta,Rimba Campuran,0.0
2022,Desember,Gorontalo,Rimba Campuran,6996.0
2022,Desember,Jambi,Rimba Campuran,346597.0
2022,Desember,Jawa Barat,Rimba Campuran,208.0
2022,Desember,Jawa Tengah,Rimba Campuran,744.0
2022,Desember,Jawa Timur,Rimba Campuran,3097.0
2022,Desember,Kalimantan Barat,Rimba Campuran,36314.0
2022,Desember,Kalimantan Selatan,Rimba Campuran,1602.0
2022,Desember,Kalimantan Tengah,Rimba Campuran,130123.0
2022,Desember,Kalimantan Timur,Rimba Campuran,259098.0
2022,Desember,Kalimantan Utara,Rimba Campuran,31353.0
2022,Desember,Kepulauan Riau,Rimba Campuran,0.0
2022,Desember,Maluku,Rimba Campuran,2050.0
2022,Desember,Maluku Utara,Rimba Campuran,13781.0
2022,Desember,Nangroe Aceh Darussalam,Rimba Campuran,48.0
2022,Desember,Nusa Tenggara Barat,Rimba Campuran,4394.0
2022,Desember,Papua,Rimba Campuran,4745.0
2022,Desember,Papua Barat,Rimba Campuran,2462.0
2022,Desember,Riau,Rimba Campuran,557623.0
2022,Desember,Sulawesi Barat,Rimba Campuran,47.0
2022,Desember,Sulawesi Selatan,Rimba Campuran,1660.0
2022,Desember,Sulawesi Tengah,Rimba Campuran,8808.0
2022,Desember,Sulawesi Tenggara,Rimba Campuran,4554.0
2022,Desember,Sulawesi Utara,Rimba Campuran,133.0
2022,Desember,Sumatera Barat,Rimba Campuran,2791.0
2022,Desember,Sumatera Selatan,Rimba Campuran,393534.0
2022,Desember,Sumatera Utara,Rimba Campuran,159561.0
2021,Januari,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Januari,Banten,Hutan Tanaman Industri,1142.0
2021,Januari,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Januari,Gorontalo,Hutan Tanaman Industri,0.0
2021,Januari,Jambi,Hutan Tanaman Industri,185910.0
2021,Januari,Jawa Barat,Hutan Tanaman Industri,776.0
2021,Januari,Jawa Tengah,Hutan Tanaman Industri,0.0
2021,Januari,Jawa Timur,Hutan Tanaman Industri,1459.0
2021,Januari,Kalimantan Barat,Hutan Tanaman Industri,30550.0
2021,Januari,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2021,Januari,Kalimantan Tengah,Hutan Tanaman Industri,4500.0
2021,Januari,Kalimantan Timur,Hutan Tanaman Industri,84778.0
2021,Januari,Kalimantan Utara,Hutan Tanaman Industri,19865.0
2021,Januari,Lampung,Hutan Tanaman Industri,3016.0
2021,Januari,Papua,Hutan Tanaman Industri,0.0
2021,Januari,Riau,Hutan Tanaman Industri,1112579.0
2021,Januari,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Januari,Sumatera Barat,Hutan Tanaman Industri,0.0
2021,Januari,Sumatera Selatan,Hutan Tanaman Industri,394206.0
2021,Januari,Sumatera Utara,Hutan Tanaman Industri,0.0
2021,Februari,Bangka Belitung,Hutan Tanaman Industri,256.0
2021,Februari,Banten,Hutan Tanaman Industri,259.0
2021,Februari,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Februari,Gorontalo,Hutan Tanaman Industri,0.0
2021,Februari,Jambi,Hutan Tanaman Industri,216266.0
2021,Februari,Jawa Barat,Hutan Tanaman Industri,441.0
2021,Februari,Jawa Tengah,Hutan Tanaman Industri,0.0
2021,Februari,Jawa Timur,Hutan Tanaman Industri,1046.0
2021,Februari,Kalimantan Barat,Hutan Tanaman Industri,52842.0
2021,Februari,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2021,Februari,Kalimantan Tengah,Hutan Tanaman Industri,8021.0
2021,Februari,Kalimantan Timur,Hutan Tanaman Industri,86101.0
2021,Februari,Kalimantan Utara,Hutan Tanaman Industri,50714.0
2021,Februari,Lampung,Hutan Tanaman Industri,2198.0
2021,Februari,Papua,Hutan Tanaman Industri,0.0
2021,Februari,Riau,Hutan Tanaman Industri,1736061.0
2021,Februari,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Februari,Sumatera Barat,Hutan Tanaman Industri,0.0
2021,Februari,Sumatera Selatan,Hutan Tanaman Industri,568772.0
2021,Februari,Sumatera Utara,Hutan Tanaman Industri,0.0
2021,Maret,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Maret,Banten,Hutan Tanaman Industri,495.0
2021,Maret,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Maret,Gorontalo,Hutan Tanaman Industri,0.0
2021,Maret,Jambi,Hutan Tanaman Industri,249951.0
2021,Maret,Jawa Barat,Hutan Tanaman Industri,837.0
2021,Maret,Jawa Tengah,Hutan Tanaman Industri,22.0
2021,Maret,Jawa Timur,Hutan Tanaman Industri,1695.0
2021,Maret,Kalimantan Barat,Hutan Tanaman Industri,54465.0
2021,Maret,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2021,Maret,Kalimantan Tengah,Hutan Tanaman Industri,9872.0
2021,Maret,Kalimantan Timur,Hutan Tanaman Industri,119053.0
2021,Maret,Kalimantan Utara,Hutan Tanaman Industri,56261.0
2021,Maret,Lampung,Hutan Tanaman Industri,3539.0
2021,Maret,Papua,Hutan Tanaman Industri,3539.0
2021,Maret,Riau,Hutan Tanaman Industri,2010750.0
2021,Maret,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Maret,Sumatera Barat,Hutan Tanaman Industri,0.0
2021,Maret,Sumatera Selatan,Hutan Tanaman Industri,804231.0
2021,Maret,Sumatera Utara,Hutan Tanaman Industri,387.0
2021,April,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,April,Banten,Hutan Tanaman Industri,373.0
2021,April,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,April,Gorontalo,Hutan Tanaman Industri,0.0
2021,April,Jambi,Hutan Tanaman Industri,142085.0
2021,April,Jawa Barat,Hutan Tanaman Industri,652.0
2021,April,Jawa Tengah,Hutan Tanaman Industri,159.0
2021,April,Jawa Timur,Hutan Tanaman Industri,4130.0
2021,April,Kalimantan Barat,Hutan Tanaman Industri,43905.0
2021,April,Kalimantan Selatan,Hutan Tanaman Industri,0.0
2021,April,Kalimantan Tengah,Hutan Tanaman Industri,18422.0
2021,April,Kalimantan Timur,Hutan Tanaman Industri,111119.0
2021,April,Kalimantan Utara,Hutan Tanaman Industri,73889.0
2021,April,Lampung,Hutan Tanaman Industri,10607.0
2021,April,Papua,Hutan Tanaman Industri,0.0
2021,April,Riau,Hutan Tanaman Industri,1768321.0
2021,April,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,April,Sumatera Barat,Hutan Tanaman Industri,4076.0
2021,April,Sumatera Selatan,Hutan Tanaman Industri,588476.0
2021,April,Sumatera Utara,Hutan Tanaman Industri,921.0
2021,Mei,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Mei,Banten,Hutan Tanaman Industri,440.0
2021,Mei,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Mei,Gorontalo,Hutan Tanaman Industri,0.0
2021,Mei,Jambi,Hutan Tanaman Industri,40314.0
2021,Mei,Jawa Barat,Hutan Tanaman Industri,761.0
2021,Mei,Jawa Tengah,Hutan Tanaman Industri,89.0
2021,Mei,Jawa Timur,Hutan Tanaman Industri,856.0
2021,Mei,Kalimantan Barat,Hutan Tanaman Industri,26563.0
2021,Mei,Kalimantan Selatan,Hutan Tanaman Industri,1644.0
2021,Mei,Kalimantan Tengah,Hutan Tanaman Industri,18719.0
2021,Mei,Kalimantan Timur,Hutan Tanaman Industri,87400.0
2021,Mei,Kalimantan Utara,Hutan Tanaman Industri,35887.0
2021,Mei,Lampung,Hutan Tanaman Industri,7930.0
2021,Mei,Papua,Hutan Tanaman Industri,0.0
2021,Mei,Riau,Hutan Tanaman Industri,703260.0
2021,Mei,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Mei,Sumatera Barat,Hutan Tanaman Industri,2616.0
2021,Mei,Sumatera Selatan,Hutan Tanaman Industri,337114.0
2021,Mei,Sumatera Utara,Hutan Tanaman Industri,0.0
2021,Juni,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Juni,Banten,Hutan Tanaman Industri,305.0
2021,Juni,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Juni,Gorontalo,Hutan Tanaman Industri,0.0
2021,Juni,Jambi,Hutan Tanaman Industri,200043.0
2021,Juni,Jawa Barat,Hutan Tanaman Industri,578.0
2021,Juni,Jawa Tengah,Hutan Tanaman Industri,158.0
2021,Juni,Jawa Timur,Hutan Tanaman Industri,2033.0
2021,Juni,Kalimantan Barat,Hutan Tanaman Industri,45377.0
2021,Juni,Kalimantan Selatan,Hutan Tanaman Industri,1946.0
2021,Juni,Kalimantan Tengah,Hutan Tanaman Industri,29961.0
2021,Juni,Kalimantan Timur,Hutan Tanaman Industri,151141.0
2021,Juni,Kalimantan Utara,Hutan Tanaman Industri,22671.0
2021,Juni,Lampung,Hutan Tanaman Industri,12049.0
2021,Juni,Papua,Hutan Tanaman Industri,0.0
2021,Juni,Riau,Hutan Tanaman Industri,1753465.0
2021,Juni,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Juni,Sumatera Barat,Hutan Tanaman Industri,5403.0
2021,Juni,Sumatera Selatan,Hutan Tanaman Industri,577442.0
2021,Juni,Sumatera Utara,Hutan Tanaman Industri,1428.0
2021,Juli,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Juli,Banten,Hutan Tanaman Industri,426.0
2021,Juli,D.I. Yogyakarta,Hutan Tanaman Industri,2.0
2021,Juli,Gorontalo,Hutan Tanaman Industri,0.0
2021,Juli,Jambi,Hutan Tanaman Industri,198198.0
2021,Juli,Jawa Barat,Hutan Tanaman Industri,757.0
2021,Juli,Jawa Tengah,Hutan Tanaman Industri,418.0
2021,Juli,Jawa Timur,Hutan Tanaman Industri,2780.0
2021,Juli,Kalimantan Barat,Hutan Tanaman Industri,40580.0
2021,Juli,Kalimantan Selatan,Hutan Tanaman Industri,2839.0
2021,Juli,Kalimantan Tengah,Hutan Tanaman Industri,19686.0
2021,Juli,Kalimantan Timur,Hutan Tanaman Industri,152617.0
2021,Juli,Kalimantan Utara,Hutan Tanaman Industri,44877.0
2021,Juli,Lampung,Hutan Tanaman Industri,5924.0
2021,Juli,Papua,Hutan Tanaman Industri,0.0
2021,Juli,Riau,Hutan Tanaman Industri,1877034.0
2021,Juli,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Juli,Sumatera Barat,Hutan Tanaman Industri,6163.0
2021,Juli,Sumatera Selatan,Hutan Tanaman Industri,669159.0
2021,Juli,Sumatera Utara,Hutan Tanaman Industri,2119.0
2021,Agustus,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Agustus,Banten,Hutan Tanaman Industri,602.0
2021,Agustus,D.I. Yogyakarta,Hutan Tanaman Industri,38.0
2021,Agustus,Gorontalo,Hutan Tanaman Industri,0.0
2021,Agustus,Jambi,Hutan Tanaman Industri,207780.0
2021,Agustus,Jawa Barat,Hutan Tanaman Industri,1935.0
2021,Agustus,Jawa Tengah,Hutan Tanaman Industri,245.0
2021,Agustus,Jawa Timur,Hutan Tanaman Industri,4338.0
2021,Agustus,Kalimantan Barat,Hutan Tanaman Industri,49384.0
2021,Agustus,Kalimantan Selatan,Hutan Tanaman Industri,7320.0
2021,Agustus,Kalimantan Tengah,Hutan Tanaman Industri,10447.0
2021,Agustus,Kalimantan Timur,Hutan Tanaman Industri,135076.0
2021,Agustus,Kalimantan Utara,Hutan Tanaman Industri,63392.0
2021,Agustus,Lampung,Hutan Tanaman Industri,10668.0
2021,Agustus,Papua,Hutan Tanaman Industri,1136.0
2021,Agustus,Riau,Hutan Tanaman Industri,1748570.0
2021,Agustus,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,Agustus,Sumatera Barat,Hutan Tanaman Industri,5341.0
2021,Agustus,Sumatera Selatan,Hutan Tanaman Industri,644147.0
2021,Agustus,Sumatera Utara,Hutan Tanaman Industri,439.0
2021,September,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,September,Banten,Hutan Tanaman Industri,324.0
2021,September,D.I. Yogyakarta,Hutan Tanaman Industri,1.0
2021,September,Gorontalo,Hutan Tanaman Industri,0.0
2021,September,Jambi,Hutan Tanaman Industri,181394.0
2021,September,Jawa Barat,Hutan Tanaman Industri,1567.0
2021,September,Jawa Tengah,Hutan Tanaman Industri,277.0
2021,September,Jawa Timur,Hutan Tanaman Industri,4519.0
2021,September,Kalimantan Barat,Hutan Tanaman Industri,46417.0
2021,September,Kalimantan Selatan,Hutan Tanaman Industri,2807.0
2021,September,Kalimantan Tengah,Hutan Tanaman Industri,15795.0
2021,September,Kalimantan Timur,Hutan Tanaman Industri,126397.0
2021,September,Kalimantan Utara,Hutan Tanaman Industri,83066.0
2021,September,Lampung,Hutan Tanaman Industri,11362.0
2021,September,Papua,Hutan Tanaman Industri,0.0
2021,September,Riau,Hutan Tanaman Industri,1735509.0
2021,September,Sulawesi Utara,Hutan Tanaman Industri,0.0
2021,September,Sumatera Barat,Hutan Tanaman Industri,6644.0
2021,September,Sumatera Selatan,Hutan Tanaman Industri,675712.0
2021,September,Sumatera Utara,Hutan Tanaman Industri,427.0
2021,Oktober,Bangka Belitung,Hutan Tanaman Industri,0.0
2021,Oktober,Banten,Hutan Tanaman Industri,458.0
2021,Oktober,D.I. Yogyakarta,Hutan Tanaman Industri,0.0
2021,Oktober,Gorontalo,Hutan Tanaman Industri,26.0
